generation,best_g_mean,best_num_features,fitness_model,best_generation,max_g_mean
51,0.6824592238801903,52,SVC,22,0.6824592238801903
52,0.6824592238801903,52,SVC,22,0.6824592238801903
53,0.6824592238801903,52,SVC,22,0.6824592238801903
54,0.6824592238801903,52,SVC,22,0.6824592238801903
55,0.6824592238801903,52,SVC,22,0.6824592238801903
56,0.6824592238801903,52,SVC,22,0.6824592238801903
57,0.6824592238801903,52,SVC,22,0.6824592238801903
58,0.6824592238801903,52,SVC,22,0.6824592238801903
59,0.6824592238801903,52,SVC,22,0.6824592238801903
60,0.6824592238801903,52,SVC,22,0.6824592238801903
61,0.6824592238801903,52,SVC,22,0.6824592238801903
62,0.6824592238801903,52,SVC,22,0.6824592238801903
63,0.6824592238801903,52,SVC,22,0.6824592238801903
64,0.6824592238801903,52,SVC,22,0.6824592238801903
65,0.6824592238801903,52,SVC,22,0.6824592238801903
66,0.6824592238801903,52,SVC,22,0.6824592238801903
67,0.6824592238801903,52,SVC,22,0.6824592238801903
68,0.6824592238801903,52,SVC,22,0.6824592238801903
69,0.6824592238801903,52,SVC,22,0.6824592238801903
70,0.6824592238801903,52,SVC,22,0.6824592238801903
71,0.6824592238801903,52,SVC,22,0.6824592238801903
72,0.6824592238801903,52,SVC,22,0.6824592238801903
73,0.6824592238801903,52,SVC,22,0.6824592238801903
74,0.6824592238801903,52,SVC,22,0.6824592238801903
75,0.6824592238801903,52,SVC,22,0.6824592238801903
76,0.6824592238801903,52,SVC,22,0.6824592238801903
77,0.6824592238801903,52,SVC,22,0.6824592238801903
78,0.6824592238801903,52,SVC,22,0.6824592238801903
79,0.6824592238801903,52,SVC,22,0.6824592238801903
80,0.6824592238801903,52,SVC,22,0.6824592238801903
0,0.6615674727790773,53,RandomForest,40,0.6694404793081845
1,0.6645623731689049,58,RandomForest,40,0.6694404793081845
2,0.6645623731689049,58,RandomForest,40,0.6694404793081845
3,0.6645623731689049,58,RandomForest,40,0.6694404793081845
4,0.6645623731689049,58,RandomForest,40,0.6694404793081845
